created_at,id,id_str,text,truncated,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang
Thu Jun 10 22:48:59 +0000 2021,1403122048155721735,1403122048155721735,@JusticeWorld6 @LLTBR @IslandProgeny @SholaMos1 These #haters just spin lie after lie to fit their narrative about… https://t.co/moQ56CRQRK,True,"{'hashtags': [{'text': 'haters', 'indices': [54, 61]}], 'symbols': [], 'user_mentions': [{'screen_name': 'JusticeWorld6', 'name': 'Justice.World', 'id': 1107644944037134336, 'id_str': '1107644944037134336', 'indices': [0, 14]}, {'screen_name': 'LLTBR', 'name': 'RALPH', 'id': 182111636, 'id_str': '182111636', 'indices': [15, 21]}, {'screen_name': 'IslandProgeny', 'name': 'IslandProgeny', 'id': 1350589456638750726, 'id_str': '1350589456638750726', 'indices': [22, 36]}, {'screen_name': 'SholaMos1', 'name': 'Dr Shola Mos-Shogbamimu', 'id': 243878865, 'id_str': '243878865', 'indices': [37, 47]}], 'urls': [{'url': 'https://t.co/moQ56CRQRK', 'expanded_url': 'https://twitter.com/i/web/status/1403122048155721735', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.402661540625539e+18,1402661540625539073,1.1076449440371343e+18,1107644944037134336,JusticeWorld6,"{'id': 45311487, 'id_str': '45311487', 'name': 'Pampered Pony', 'screen_name': 'beabea10', 'location': 'London', 'description': '🇬🇧 🇬🇭', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 274, 'friends_count': 1801, 'listed_count': 5, 'created_at': 'Sun Jun 07 09:12:42 +0000 2009', 'favourites_count': 18373, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 4323, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2453208067/image_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2453208067/image_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,en
Thu Jun 10 22:42:19 +0000 2021,1403120371507896323,1403120371507896323,"#ThankU 4 recognizing #MichaelJackson 🌈💖

#MJ was in a Galactic Space all his own. #MJ loved his ancestral roots (… https://t.co/ADrXeziOuH",True,"{'hashtags': [{'text': 'ThankU', 'indices': [0, 7]}, {'text': 'MichaelJackson', 'indices': [22, 37]}, {'text': 'MJ', 'indices': [42, 45]}, {'text': 'MJ', 'indices': [83, 86]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ADrXeziOuH', 'expanded_url': 'https://twitter.com/i/web/status/1403120371507896323', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 43460130, 'id_str': '43460130', 'name': 'Carmen Cruz', 'screen_name': 'Viragonian', 'location': 'Garrison, New York', 'description': ""Writer & Artist. Passionate abt Petroglyphs. United with #Kaepernick .. Taking a knee 4 Earth's #Humanity 2 #EndRacism #RegisterVoters #RemoveTrumpNow #Vote💙"", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1665, 'friends_count': 2764, 'listed_count': 28, 'created_at': 'Sat May 30 02:12:20 +0000 2009', 'favourites_count': 13779, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 16255, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '642D8B', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3255353505/1bdf8d724f7597c4bf5ff01d87097725_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3255353505/1bdf8d724f7597c4bf5ff01d87097725_normal.jpeg', 'profile_link_color': 'FF0000', 'profile_sidebar_border_color': '65B0DA', 'profile_sidebar_fill_color': '7AC3EE', 'profile_text_color': '3D1957', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,True,0,1,False,False,en
Thu Jun 10 22:06:14 +0000 2021,1403111289833021441,1403111289833021441,Russian media laughs at 'dumbest guy in #Congress' #LouieGohmert for asking Forest Service to move the moon… https://t.co/N2TqK78fB5,True,"{'hashtags': [{'text': 'Congress', 'indices': [40, 49]}, {'text': 'LouieGohmert', 'indices': [51, 64]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/N2TqK78fB5', 'expanded_url': 'https://twitter.com/i/web/status/1403111289833021441', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [109, 132]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 24387693, 'id_str': '24387693', 'name': 'Billy B', 'screen_name': 'Timbo972', 'location': 'Earth and elsewhere', 'description': 'Free-thinking surfer', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 208, 'friends_count': 159, 'listed_count': 270, 'created_at': 'Sat Mar 14 16:05:21 +0000 2009', 'favourites_count': 5, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 40446, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '352726', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/97556205/worldpico_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/97556205/worldpico_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/24387693/1368900605', 'profile_link_color': 'D02B55', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,en
Thu Jun 10 22:00:31 +0000 2021,1403109852340277252,1403109852340277252,"#HATERS 
Can't handle the Truth https://t.co/p7NWU7N14M",False,"{'hashtags': [{'text': 'HATERS', 'indices': [0, 7]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/p7NWU7N14M', 'expanded_url': 'https://twitter.com/JMacsplash/status/1402720921866145792', 'display_url': 'twitter.com/JMacsplash/sta…', 'indices': [32, 55]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1371828876486307846, 'id_str': '1371828876486307846', 'name': 'Malik ""The Dark"" Knight', 'screen_name': 'MalikTheDarkKn1', 'location': '', 'description': 'Future SGBA HOF - ""you can play in my yard, you just not allowed in my house""', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 62, 'friends_count': 63, 'listed_count': 1, 'created_at': 'Tue Mar 16 14:21:18 +0000 2021', 'favourites_count': 218, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 34, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1371829123514040328/GUeXmiLU_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1371829123514040328/GUeXmiLU_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,True,0,0,False,False,en
Thu Jun 10 21:23:34 +0000 2021,1403100551844335622,1403100551844335622,"I #inspire and I #motivate people, even my #haters yes even the ones that are #intimidated #byme https://t.co/BqKD23FCnV",False,"{'hashtags': [{'text': 'inspire', 'indices': [2, 10]}, {'text': 'motivate', 'indices': [17, 26]}, {'text': 'haters', 'indices': [43, 50]}, {'text': 'intimidated', 'indices': [78, 90]}, {'text': 'byme', 'indices': [91, 96]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/BqKD23FCnV', 'expanded_url': 'https://www.instagram.com/p/CP9GHfXp3ee/?utm_medium=twitter', 'display_url': 'instagram.com/p/CP9GHfXp3ee/…', 'indices': [97, 120]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,,,"{'id': 202221678, 'id_str': '202221678', 'name': 'Kamose Shea', 'screen_name': 'kamoseLLC', 'location': 'New York and Baltimore', 'description': 'Home of the BEST super shea!\nKamosè is a Lifestyle ALL natural, organic & holistic health and beauty products.🌎\nMade with Love right here in Baltimore!🦀', 'url': 'https://t.co/T2ZmjoSA5X', 'entities': {'url': {'urls': [{'url': 'https://t.co/T2ZmjoSA5X', 'expanded_url': 'http://www.kamose.me', 'display_url': 'kamose.me', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 502, 'friends_count': 109, 'listed_count': 3, 'created_at': 'Wed Oct 13 15:27:48 +0000 2010', 'favourites_count': 174, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2224, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1252725051876671488/cK6nMSGo_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1252725051876671488/cK6nMSGo_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/202221678/1587507753', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,en
Thu Jun 10 21:02:07 +0000 2021,1403095155192832007,1403095155192832007,… LeMessageDitBeaucoup … #macrongifle #Haters https://t.co/IELK2Pymvh,False,"{'hashtags': [{'text': 'macrongifle', 'indices': [25, 37]}, {'text': 'Haters', 'indices': [38, 45]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/IELK2Pymvh', 'expanded_url': 'https://twitter.com/vincentglad/status/1402999461777788941', 'display_url': 'twitter.com/vincentglad/st…', 'indices': [46, 69]}]}","{'iso_language_code': 'fr', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 112732786, 'id_str': '112732786', 'name': 'LaMaison', 'screen_name': 'DuBonheur', 'location': 'Toulouse', 'description': 'French smart man Mr LMDB ... Tech Info World Words WomenRespect Life Nature - Politique Sport Handi Happy', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 186, 'friends_count': 1565, 'listed_count': 1, 'created_at': 'Tue Feb 09 14:41:28 +0000 2010', 'favourites_count': 43922, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 7042, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0099B9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/685305020/rubon37-766cb_normal.gif', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/685305020/rubon37-766cb_normal.gif', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/112732786/1622064979', 'profile_link_color': '0099B9', 'profile_sidebar_border_color': '5ED4DC', 'profile_sidebar_fill_color': '95E8EC', 'profile_text_color': '3C3940', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,"{'id': '09d55e0376899609', 'url': 'https://api.twitter.com/1.1/geo/id/09d55e0376899609.json', 'place_type': 'city', 'name': 'Peyrat-le-Château', 'full_name': 'Peyrat-le-Château, France', 'country_code': 'FR', 'country': 'France', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[1.7127168, 45.7705428], [1.8562671, 45.7705428], [1.8562671, 45.8694553], [1.7127168, 45.8694553]]]}, 'attributes': {}}",,True,0,0,False,False,fr
Thu Jun 10 20:45:15 +0000 2021,1403090909684772870,1403090909684772870,#Haters run in packs...,False,"{'hashtags': [{'text': 'Haters', 'indices': [0, 7]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 77606364, 'id_str': '77606364', 'name': 'Vince Bryant', 'screen_name': 'imnawfside', 'location': 'South Texas', 'description': '#INTEGRITYinTheFLESH Former Marine/Combat Veteran/Community Activist/Veteran Advocate #LinkInBio', 'url': 'https://t.co/IDrx2j02ZV', 'entities': {'url': {'urls': [{'url': 'https://t.co/IDrx2j02ZV', 'expanded_url': 'https://youtu.be/W6hFnDesG1g', 'display_url': 'youtu.be/W6hFnDesG1g', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2754, 'friends_count': 2021, 'listed_count': 0, 'created_at': 'Sat Sep 26 23:48:34 +0000 2009', 'favourites_count': 7608, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 25473, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1336511261970927617/4Q0rrNVi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1336511261970927617/4Q0rrNVi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/77606364/1606939586', 'profile_link_color': '4A913C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,1,False,False,en
Thu Jun 10 20:08:23 +0000 2021,1403081633046147076,1403081633046147076,#Haters nyinaaa momaame ...... We go shoot u one by one @AKSongstress new song loading💥🔥🔥🔥🔥 https://t.co/jnmFJCNWUi,False,"{'hashtags': [{'text': 'Haters', 'indices': [0, 7]}], 'symbols': [], 'user_mentions': [{'screen_name': 'AKSongstress', 'name': '#King in a Queen', 'id': 1011804890, 'id_str': '1011804890', 'indices': [56, 69]}], 'urls': [], 'media': [{'id': 1403081560618946567, 'id_str': '1403081560618946567', 'indices': [92, 115], 'media_url': 'http://pbs.twimg.com/media/E3i_PtuX0AcoJNj.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E3i_PtuX0AcoJNj.jpg', 'url': 'https://t.co/jnmFJCNWUi', 'display_url': 'pic.twitter.com/jnmFJCNWUi', 'expanded_url': 'https://twitter.com/FitzHeritage/status/1403081633046147076/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 881470368912953344, 'id_str': '881470368912953344', 'name': 'deejay Heritage', 'screen_name': 'FitzHeritage', 'location': 'Upper West, Ghana', 'description': 'hypeman for @lilwisis🎧🎧🎶🎶 for bookings contact @amstages,@lilwis or me for more Enquiries #yousabi #focus', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1381, 'friends_count': 1455, 'listed_count': 0, 'created_at': 'Sun Jul 02 11:11:27 +0000 2017', 'favourites_count': 31027, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 14384, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1399120918547517440/dr1B_bs2_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1399120918547517440/dr1B_bs2_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/881470368912953344/1574857098', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,11,16,False,False,en
Thu Jun 10 19:51:52 +0000 2021,1403077474041405440,1403077474041405440,@SisterAbena_nie #Haters 🎵,False,"{'hashtags': [{'text': 'Haters', 'indices': [17, 24]}], 'symbols': [], 'user_mentions': [{'screen_name': 'SisterAbena_nie', 'name': 'LACEY🌹', 'id': 1193959690075590656, 'id_str': '1193959690075590656', 'indices': [0, 16]}], 'urls': []}","{'iso_language_code': 'und', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.4030657880729313e+18,1403065788072931328,1.1939596900755907e+18,1193959690075590656,SisterAbena_nie,"{'id': 2468362992, 'id_str': '2468362992', 'name': 'Your Lover Bestie🥰', 'screen_name': 'PascalxPascal1', 'location': 'World', 'description': 'Dream Bigger Dreams🙏DM for Promo🌟Artist Promoter #BeardGang #Madridista #Amelion🦁', 'url': 'https://t.co/YntBeFZorx', 'entities': {'url': {'urls': [{'url': 'https://t.co/YntBeFZorx', 'expanded_url': 'http://Facebook.com/Pascal.sarkodie', 'display_url': 'Facebook.com/Pascal.sarkodie', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 7269, 'friends_count': 5486, 'listed_count': 20, 'created_at': 'Mon Apr 28 22:54:10 +0000 2014', 'favourites_count': 43333, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 31089, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1399083346047668225/6PDWTVJC_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1399083346047668225/6PDWTVJC_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2468362992/1616340288', 'profile_link_color': '981CEB', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,und
Thu Jun 10 19:51:07 +0000 2021,1403077287654920194,1403077287654920194,@SisterAbena_nie #Haters 😎,False,"{'hashtags': [{'text': 'Haters', 'indices': [17, 24]}], 'symbols': [], 'user_mentions': [{'screen_name': 'SisterAbena_nie', 'name': 'LACEY🌹', 'id': 1193959690075590656, 'id_str': '1193959690075590656', 'indices': [0, 16]}], 'urls': []}","{'iso_language_code': 'und', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.4030657880729313e+18,1403065788072931328,1.1939596900755907e+18,1193959690075590656,SisterAbena_nie,"{'id': 906649826644951043, 'id_str': '906649826644951043', 'name': 'Zakcess1', 'screen_name': 'z_akcess1', 'location': 'Accra/Ghana/West Africa ', 'description': 'Sarknation Sarkodie', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 537, 'friends_count': 1192, 'listed_count': 0, 'created_at': 'Sat Sep 09 22:45:38 +0000 2017', 'favourites_count': 16056, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 11527, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1375434176137195520/RY5aMVrh_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1375434176137195520/RY5aMVrh_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/906649826644951043/1571910095', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,und
Thu Jun 10 19:50:16 +0000 2021,1403077070540972034,1403077070540972034,@kwekuspacioboss @AKSongstress #Haters 🤧,False,"{'hashtags': [{'text': 'Haters', 'indices': [31, 38]}], 'symbols': [], 'user_mentions': [{'screen_name': 'kwekuspacioboss', 'name': 'spacio boss🌠', 'id': 1037487686813143041, 'id_str': '1037487686813143041', 'indices': [0, 16]}, {'screen_name': 'AKSongstress', 'name': '#King in a Queen', 'id': 1011804890, 'id_str': '1011804890', 'indices': [17, 30]}], 'urls': []}","{'iso_language_code': 'und', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.4030695576322744e+18,1403069557632274434,1.037487686813143e+18,1037487686813143041,kwekuspacioboss,"{'id': 906649826644951043, 'id_str': '906649826644951043', 'name': 'Zakcess1', 'screen_name': 'z_akcess1', 'location': 'Accra/Ghana/West Africa ', 'description': 'Sarknation Sarkodie', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 537, 'friends_count': 1192, 'listed_count': 0, 'created_at': 'Sat Sep 09 22:45:38 +0000 2017', 'favourites_count': 16056, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 11527, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1375434176137195520/RY5aMVrh_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1375434176137195520/RY5aMVrh_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/906649826644951043/1571910095', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,1,1,False,False,und
Thu Jun 10 19:49:52 +0000 2021,1403076970515214347,1403076970515214347,@Gazzarino10 @SifanHassan #Haters 💔,False,"{'hashtags': [{'text': 'Haters', 'indices': [26, 33]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Gazzarino10', 'name': 'Fahmi', 'id': 2270524255, 'id_str': '2270524255', 'indices': [0, 12]}, {'screen_name': 'SifanHassan', 'name': 'Sifan Hassan', 'id': 2742557301, 'id_str': '2742557301', 'indices': [13, 25]}], 'urls': []}","{'iso_language_code': 'und', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.4030698263782236e+18,1403069826378223617,2270524255.0,2270524255,Gazzarino10,"{'id': 906649826644951043, 'id_str': '906649826644951043', 'name': 'Zakcess1', 'screen_name': 'z_akcess1', 'location': 'Accra/Ghana/West Africa ', 'description': 'Sarknation Sarkodie', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 537, 'friends_count': 1192, 'listed_count': 0, 'created_at': 'Sat Sep 09 22:45:38 +0000 2017', 'favourites_count': 16056, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 11527, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1375434176137195520/RY5aMVrh_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1375434176137195520/RY5aMVrh_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/906649826644951043/1571910095', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,und
